,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,team,total,home,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,team_opp,total_opp,home_opp,season,date,won
6836,240.0,39.0,88.0,0.443,16.0,47.0,0.34,17.0,23.0,0.739,14.0,26.0,40.0,21.0,10.0,6.0,14.0,19.0,111.0,,,,13.0,20.0,0.65,10.0,15.0,0.667,6.0,10.0,1.0,6.0,5.0,10.0,7.0,4.0,3.0,4.0,4.0,41.0,33.5,11.0,MIA,111,0,240.0,44.0,94.0,0.468,9.0,33.0,0.273,11.0,17.0,0.647,18.0,33.0,51.0,22.0,10.0,4.0,15.0,19.0,108.0,,,,10.0,21.0,1.0,4.0,9.0,0.5,5.0,6.0,1.0,5.0,9.0,11.0,5.0,4.0,1.0,6.0,5.0,22.0,18.6,12.0,HOU,108,1,2023,2022-12-15,True
6837,240.0,44.0,94.0,0.468,9.0,33.0,0.273,11.0,17.0,0.647,18.0,33.0,51.0,22.0,10.0,4.0,15.0,19.0,108.0,,,,10.0,21.0,1.0,4.0,9.0,0.5,5.0,6.0,1.0,5.0,9.0,11.0,5.0,4.0,1.0,6.0,5.0,22.0,18.6,12.0,HOU,108,1,240.0,39.0,88.0,0.443,16.0,47.0,0.34,17.0,23.0,0.739,14.0,26.0,40.0,21.0,10.0,6.0,14.0,19.0,111.0,,,,13.0,20.0,0.65,10.0,15.0,0.667,6.0,10.0,1.0,6.0,5.0,10.0,7.0,4.0,3.0,4.0,4.0,41.0,33.5,11.0,MIA,111,0,2023,2022-12-15,False
6838,240.0,43.0,83.0,0.518,14.0,30.0,0.467,20.0,24.0,0.833,10.0,30.0,40.0,22.0,14.0,4.0,17.0,14.0,120.0,,,,11.0,21.0,1.0,5.0,10.0,1.0,6.0,6.0,1.0,6.0,5.0,10.0,5.0,4.0,1.0,4.0,4.0,31.0,21.4,27.0,CHO,120,0,240.0,43.0,88.0,0.489,15.0,40.0,0.375,10.0,13.0,0.769,8.0,25.0,33.0,22.0,6.0,2.0,19.0,21.0,111.0,,,,11.0,20.0,0.714,4.0,8.0,0.75,2.0,4.0,1.0,5.0,8.0,10.0,6.0,1.0,1.0,5.0,4.0,24.0,17.3,10.0,ORL,111,1,2022,2021-10-27,True
6839,240.0,43.0,88.0,0.489,15.0,40.0,0.375,10.0,13.0,0.769,8.0,25.0,33.0,22.0,6.0,2.0,19.0,21.0,111.0,,,,11.0,20.0,0.714,4.0,8.0,0.75,2.0,4.0,1.0,5.0,8.0,10.0,6.0,1.0,1.0,5.0,4.0,24.0,17.3,10.0,ORL,111,1,240.0,43.0,83.0,0.518,14.0,30.0,0.467,20.0,24.0,0.833,10.0,30.0,40.0,22.0,14.0,4.0,17.0,14.0,120.0,,,,11.0,21.0,1.0,5.0,10.0,1.0,6.0,6.0,1.0,6.0,5.0,10.0,5.0,4.0,1.0,4.0,4.0,31.0,21.4,27.0,CHO,120,0,2022,2021-10-27,False
6840,240.0,46.0,101.0,0.455,13.0,35.0,0.371,17.0,27.0,0.63,20.0,30.0,50.0,20.0,7.0,5.0,9.0,14.0,122.0,,,,15.0,28.0,1.0,6.0,12.0,0.667,6.0,11.0,1.0,6.0,8.0,13.0,7.0,4.0,1.0,4.0,4.0,39.0,30.8,4.0,TOR,122,0,240.0,46.0,86.0,0.535,19.0,39.0,0.487,19.0,21.0,0.905,6.0,36.0,42.0,24.0,5.0,5.0,12.0,19.0,130.0,,,,16.0,26.0,0.8,5.0,10.0,0.8,5.0,6.0,1.0,3.0,10.0,12.0,8.0,2.0,2.0,3.0,4.0,37.0,31.4,22.0,MIL,130,1,2023,2023-01-17,False
6841,240.0,46.0,86.0,0.535,19.0,39.0,0.487,19.0,21.0,0.905,6.0,36.0,42.0,24.0,5.0,5.0,12.0,19.0,130.0,,,,16.0,26.0,0.8,5.0,10.0,0.8,5.0,6.0,1.0,3.0,10.0,12.0,8.0,2.0,2.0,3.0,4.0,37.0,31.4,22.0,MIL,130,1,240.0,46.0,101.0,0.455,13.0,35.0,0.371,17.0,27.0,0.63,20.0,30.0,50.0,20.0,7.0,5.0,9.0,14.0,122.0,,,,15.0,28.0,1.0,6.0,12.0,0.667,6.0,11.0,1.0,6.0,8.0,13.0,7.0,4.0,1.0,4.0,4.0,39.0,30.8,4.0,TOR,122,0,2023,2023-01-17,True
6842,240.0,36.0,82.0,0.439,13.0,34.0,0.382,17.0,21.0,0.81,13.0,31.0,44.0,28.0,4.0,7.0,21.0,23.0,102.0,,,,13.0,28.0,0.75,5.0,14.0,1.0,5.0,8.0,1.0,4.0,9.0,13.0,12.0,3.0,4.0,4.0,5.0,36.0,22.5,14.0,MIN,102,0,240.0,35.0,81.0,0.432,10.0,23.0,0.435,17.0,21.0,0.81,12.0,24.0,36.0,21.0,6.0,7.0,15.0,24.0,97.0,,,,12.0,26.0,0.75,4.0,8.0,0.75,7.0,9.0,1.0,4.0,6.0,8.0,7.0,2.0,2.0,5.0,6.0,33.0,24.3,5.0,GSW,97,1,2025,2025-05-10,True
6843,240.0,35.0,81.0,0.432,10.0,23.0,0.435,17.0,21.0,0.81,12.0,24.0,36.0,21.0,6.0,7.0,15.0,24.0,97.0,,,,12.0,26.0,0.75,4.0,8.0,0.75,7.0,9.0,1.0,4.0,6.0,8.0,7.0,2.0,2.0,5.0,6.0,33.0,24.3,5.0,GSW,97,1,240.0,36.0,82.0,0.439,13.0,34.0,0.382,17.0,21.0,0.81,13.0,31.0,44.0,28.0,4.0,7.0,21.0,23.0,102.0,,,,13.0,28.0,0.75,5.0,14.0,1.0,5.0,8.0,1.0,4.0,9.0,13.0,12.0,3.0,4.0,4.0,5.0,36.0,22.5,14.0,MIN,102,0,2025,2025-05-10,False
6844,240.0,34.0,98.0,0.347,11.0,41.0,0.268,12.0,17.0,0.706,19.0,33.0,52.0,24.0,7.0,4.0,9.0,13.0,91.0,,,,9.0,18.0,1.0,4.0,8.0,0.75,4.0,4.0,1.0,8.0,9.0,13.0,6.0,2.0,2.0,3.0,4.0,24.0,22.0,6.0,CHI,91,0,240.0,41.0,87.0,0.471,14.0,34.0,0.412,9.0,15.0,0.6,8.0,44.0,52.0,26.0,6.0,8.0,10.0,16.0,105.0,,,,9.0,17.0,1.0,5.0,7.0,1.0,3.0,4.0,1.0,3.0,9.0,12.0,7.0,2.0,3.0,5.0,4.0,22.0,16.9,26.0,BRK,105,1,2021,2021-05-15,False
6845,240.0,41.0,87.0,0.471,14.0,34.0,0.412,9.0,15.0,0.6,8.0,44.0,52.0,26.0,6.0,8.0,10.0,16.0,105.0,,,,9.0,17.0,1.0,5.0,7.0,1.0,3.0,4.0,1.0,3.0,9.0,12.0,7.0,2.0,3.0,5.0,4.0,22.0,16.9,26.0,BRK,105,1,240.0,34.0,98.0,0.347,11.0,41.0,0.268,12.0,17.0,0.706,19.0,33.0,52.0,24.0,7.0,4.0,9.0,13.0,91.0,,,,9.0,18.0,1.0,4.0,8.0,0.75,4.0,4.0,1.0,8.0,9.0,13.0,6.0,2.0,2.0,3.0,4.0,24.0,22.0,6.0,CHI,91,0,2021,2021-05-15,True
6846,240.0,50.0,98.0,0.51,11.0,40.0,0.275,11.0,15.0,0.733,13.0,26.0,39.0,38.0,7.0,2.0,10.0,26.0,122.0,,,,12.0,25.0,1.0,3.0,9.0,1.0,4.0,7.0,1.0,4.0,8.0,12.0,12.0,4.0,1.0,3.0,6.0,29.0,26.3,7.0,SAC,122,0,240.0,46.0,77.0,0.597,14.0,26.0,0.538,26.0,33.0,0.788,4.0,29.0,33.0,33.0,4.0,3.0,11.0,13.0,132.0,,,,12.0,16.0,1.0,4.0,5.0,1.0,11.0,13.0,1.0,2.0,13.0,15.0,16.0,2.0,2.0,5.0,5.0,36.0,36.9,21.0,LAL,132,1,2025,2024-12-28,False
6847,240.0,46.0,77.0,0.597,14.0,26.0,0.538,26.0,33.0,0.788,4.0,29.0,33.0,33.0,4.0,3.0,11.0,13.0,132.0,,,,12.0,16.0,1.0,4.0,5.0,1.0,11.0,13.0,1.0,2.0,13.0,15.0,16.0,2.0,2.0,5.0,5.0,36.0,36.9,21.0,LAL,132,1,240.0,50.0,98.0,0.51,11.0,40.0,0.275,11.0,15.0,0.733,13.0,26.0,39.0,38.0,7.0,2.0,10.0,26.0,122.0,,,,12.0,25.0,1.0,3.0,9.0,1.0,4.0,7.0,1.0,4.0,8.0,12.0,12.0,4.0,1.0,3.0,6.0,29.0,26.3,7.0,SAC,122,0,2025,2024-12-28,True
6848,240.0,38.0,84.0,0.452,12.0,30.0,0.4,23.0,28.0,0.821,9.0,25.0,34.0,21.0,8.0,6.0,21.0,23.0,111.0,,,,10.0,16.0,0.625,4.0,9.0,0.667,6.0,7.0,1.0,4.0,7.0,9.0,6.0,3.0,3.0,3.0,6.0,30.0,25.4,17.0,IND,111,0,240.0,44.0,81.0,0.543,13.0,33.0,0.394,21.0,29.0,0.724,6.0,36.0,42.0,28.0,9.0,4.0,21.0,26.0,122.0,,,,13.0,20.0,1.0,3.0,7.0,1.0,9.0,12.0,1.0,2.0,9.0,10.0,9.0,3.0,2.0,7.0,5.0,35.0,27.0,18.0,TOR,122,1,2025,2024-12-03,False
6849,240.0,44.0,81.0,0.543,13.0,33.0,0.394,21.0,29.0,0.724,6.0,36.0,42.0,28.0,9.0,4.0,21.0,26.0,122.0,,,,13.0,20.0,1.0,3.0,7.0,1.0,9.0,12.0,1.0,2.0,9.0,10.0,9.0,3.0,2.0,7.0,5.0,35.0,27.0,18.0,TOR,122,1,240.0,38.0,84.0,0.452,12.0,30.0,0.4,23.0,28.0,0.821,9.0,25.0,34.0,21.0,8.0,6.0,21.0,23.0,111.0,,,,10.0,16.0,0.625,4.0,9.0,0.667,6.0,7.0,1.0,4.0,7.0,9.0,6.0,3.0,3.0,3.0,6.0,30.0,25.4,17.0,IND,111,0,2025,2024-12-03,True
6850,240.0,37.0,87.0,0.425,13.0,36.0,0.361,19.0,21.0,0.905,17.0,30.0,47.0,20.0,4.0,4.0,18.0,25.0,106.0,,,,9.0,20.0,0.667,2.0,5.0,1.0,8.0,8.0,1.0,5.0,7.0,11.0,4.0,2.0,2.0,3.0,5.0,26.0,21.1,5.0,DEN,106,0,240.0,46.0,84.0,0.548,17.0,40.0,0.425,17.0,24.0,0.708,6.0,29.0,35.0,27.0,10.0,8.0,9.0,20.0,126.0,,,,12.0,19.0,1.0,5.0,10.0,0.667,5.0,7.0,1.0,2.0,6.0,8.0,8.0,2.0,2.0,2.0,4.0,34.0,28.8,32.0,GSW,126,1,2022,2022-04-18,False
6851,240.0,46.0,84.0,0.548,17.0,40.0,0.425,17.0,24.0,0.708,6.0,29.0,35.0,27.0,10.0,8.0,9.0,20.0,126.0,,,,12.0,19.0,1.0,5.0,10.0,0.667,5.0,7.0,1.0,2.0,6.0,8.0,8.0,2.0,2.0,2.0,4.0,34.0,28.8,32.0,GSW,126,1,240.0,37.0,87.0,0.425,13.0,36.0,0.361,19.0,21.0,0.905,17.0,30.0,47.0,20.0,4.0,4.0,18.0,25.0,106.0,,,,9.0,20.0,0.667,2.0,5.0,1.0,8.0,8.0,1.0,5.0,7.0,11.0,4.0,2.0,2.0,3.0,5.0,26.0,21.1,5.0,DEN,106,0,2022,2022-04-18,True
6852,240.0,45.0,89.0,0.506,18.0,40.0,0.45,14.0,17.0,0.824,9.0,43.0,52.0,34.0,4.0,9.0,11.0,18.0,122.0,,,,9.0,16.0,0.8,5.0,8.0,0.625,6.0,7.0,1.0,4.0,8.0,12.0,8.0,1.0,3.0,3.0,5.0,25.0,20.9,18.0,CHI,122,0,240.0,39.0,92.0,0.424,10.0,30.0,0.333,18.0,27.0,0.667,7.0,37.0,44.0,27.0,6.0,8.0,7.0,13.0,106.0,,,,8.0,20.0,1.0,3.0,7.0,0.75,7.0,8.0,0.875,2.0,9.0,10.0,6.0,2.0,5.0,2.0,4.0,20.0,15.0,5.0,TOR,106,1,2025,2025-01-31,True
6853,240.0,39.0,92.0,0.424,10.0,30.0,0.333,18.0,27.0,0.667,7.0,37.0,44.0,27.0,6.0,8.0,7.0,13.0,106.0,,,,8.0,20.0,1.0,3.0,7.0,0.75,7.0,8.0,0.875,2.0,9.0,10.0,6.0,2.0,5.0,2.0,4.0,20.0,15.0,5.0,TOR,106,1,240.0,45.0,89.0,0.506,18.0,40.0,0.45,14.0,17.0,0.824,9.0,43.0,52.0,34.0,4.0,9.0,11.0,18.0,122.0,,,,9.0,16.0,0.8,5.0,8.0,0.625,6.0,7.0,1.0,4.0,8.0,12.0,8.0,1.0,3.0,3.0,5.0,25.0,20.9,18.0,CHI,122,0,2025,2025-01-31,False
6854,240.0,40.0,87.0,0.46,15.0,36.0,0.417,18.0,22.0,0.818,11.0,25.0,36.0,29.0,12.0,4.0,10.0,16.0,113.0,,,,9.0,16.0,0.667,5.0,8.0,1.0,9.0,10.0,1.0,5.0,9.0,10.0,9.0,3.0,2.0,3.0,3.0,26.0,28.3,23.0,CLE,113,0,240.0,39.0,76.0,0.513,5.0,21.0,0.238,12.0,20.0,0.6,10.0,36.0,46.0,24.0,5.0,6.0,22.0,20.0,95.0,,,,8.0,13.0,0.857,2.0,6.0,0.5,3.0,5.0,1.0,5.0,6.0,11.0,7.0,2.0,2.0,4.0,4.0,18.0,15.6,3.0,HOU,95,1,2023,2023-01-26,True
6855,240.0,39.0,76.0,0.513,5.0,21.0,0.238,12.0,20.0,0.6,10.0,36.0,46.0,24.0,5.0,6.0,22.0,20.0,95.0,,,,8.0,13.0,0.857,2.0,6.0,0.5,3.0,5.0,1.0,5.0,6.0,11.0,7.0,2.0,2.0,4.0,4.0,18.0,15.6,3.0,HOU,95,1,240.0,40.0,87.0,0.46,15.0,36.0,0.417,18.0,22.0,0.818,11.0,25.0,36.0,29.0,12.0,4.0,10.0,16.0,113.0,,,,9.0,16.0,0.667,5.0,8.0,1.0,9.0,10.0,1.0,5.0,9.0,10.0,9.0,3.0,2.0,3.0,3.0,26.0,28.3,23.0,CLE,113,0,2023,2023-01-26,False
6856,240.0,37.0,81.0,0.457,11.0,29.0,0.379,30.0,34.0,0.882,9.0,30.0,39.0,26.0,10.0,8.0,11.0,18.0,115.0,,,,10.0,19.0,0.75,4.0,7.0,0.667,8.0,8.0,1.0,3.0,6.0,8.0,8.0,4.0,3.0,3.0,5.0,27.0,23.3,19.0,MIN,115,0,240.0,45.0,90.0,0.5,8.0,29.0,0.276,16.0,19.0,0.842,7.0,31.0,38.0,24.0,5.0,4.0,15.0,21.0,114.0,,,,12.0,22.0,1.0,4.0,11.0,0.5,8.0,8.0,1.0,4.0,10.0,12.0,9.0,1.0,3.0,3.0,5.0,36.0,29.4,12.0,DAL,114,1,2025,2025-01-22,True
6857,240.0,45.0,90.0,0.5,8.0,29.0,0.276,16.0,19.0,0.842,7.0,31.0,38.0,24.0,5.0,4.0,15.0,21.0,114.0,,,,12.0,22.0,1.0,4.0,11.0,0.5,8.0,8.0,1.0,4.0,10.0,12.0,9.0,1.0,3.0,3.0,5.0,36.0,29.4,12.0,DAL,114,1,240.0,37.0,81.0,0.457,11.0,29.0,0.379,30.0,34.0,0.882,9.0,30.0,39.0,26.0,10.0,8.0,11.0,18.0,115.0,,,,10.0,19.0,0.75,4.0,7.0,0.667,8.0,8.0,1.0,3.0,6.0,8.0,8.0,4.0,3.0,3.0,5.0,27.0,23.3,19.0,MIN,115,0,2025,2025-01-22,False
6858,240.0,39.0,79.0,0.494,8.0,20.0,0.4,26.0,33.0,0.788,7.0,31.0,38.0,22.0,4.0,3.0,15.0,30.0,112.0,,,,10.0,23.0,1.0,2.0,7.0,0.667,10.0,10.0,1.0,3.0,6.0,8.0,10.0,2.0,2.0,5.0,5.0,32.0,20.9,2.0,WAS,112,0,240.0,43.0,84.0,0.512,9.0,27.0,0.333,34.0,43.0,0.791,8.0,32.0,40.0,28.0,9.0,6.0,9.0,25.0,129.0,,,,10.0,17.0,1.0,3.0,6.0,0.5,8.0,10.0,1.0,4.0,9.0,10.0,11.0,3.0,3.0,4.0,4.0,30.0,28.3,17.0,PHI,129,1,2021,2021-06-02,False
6859,240.0,43.0,84.0,0.512,9.0,27.0,0.333,34.0,43.0,0.791,8.0,32.0,40.0,28.0,9.0,6.0,9.0,25.0,129.0,,,,10.0,17.0,1.0,3.0,6.0,0.5,8.0,10.0,1.0,4.0,9.0,10.0,11.0,3.0,3.0,4.0,4.0,30.0,28.3,17.0,PHI,129,1,240.0,39.0,79.0,0.494,8.0,20.0,0.4,26.0,33.0,0.788,7.0,31.0,38.0,22.0,4.0,3.0,15.0,30.0,112.0,,,,10.0,23.0,1.0,2.0,7.0,0.667,10.0,10.0,1.0,3.0,6.0,8.0,10.0,2.0,2.0,5.0,5.0,32.0,20.9,2.0,WAS,112,0,2021,2021-06-02,True
6860,240.0,39.0,84.0,0.464,6.0,31.0,0.194,27.0,31.0,0.871,10.0,29.0,39.0,21.0,8.0,10.0,16.0,24.0,111.0,,,,17.0,32.0,0.8,2.0,8.0,0.4,13.0,14.0,1.0,4.0,7.0,10.0,13.0,3.0,3.0,5.0,5.0,48.0,37.4,8.0,PHI,111,0,240.0,39.0,85.0,0.459,11.0,33.0,0.333,27.0,31.0,0.871,14.0,25.0,39.0,18.0,7.0,8.0,18.0,23.0,116.0,,,,8.0,15.0,1.0,3.0,9.0,1.0,7.0,9.0,1.0,4.0,8.0,10.0,7.0,3.0,3.0,4.0,5.0,24.0,21.7,14.0,WAS,116,1,2023,2022-12-27,False
6861,240.0,39.0,85.0,0.459,11.0,33.0,0.333,27.0,31.0,0.871,14.0,25.0,39.0,18.0,7.0,8.0,18.0,23.0,116.0,,,,8.0,15.0,1.0,3.0,9.0,1.0,7.0,9.0,1.0,4.0,8.0,10.0,7.0,3.0,3.0,4.0,5.0,24.0,21.7,14.0,WAS,116,1,240.0,39.0,84.0,0.464,6.0,31.0,0.194,27.0,31.0,0.871,10.0,29.0,39.0,21.0,8.0,10.0,16.0,24.0,111.0,,,,17.0,32.0,0.8,2.0,8.0,0.4,13.0,14.0,1.0,4.0,7.0,10.0,13.0,3.0,3.0,5.0,5.0,48.0,37.4,8.0,PHI,111,0,2023,2022-12-27,True
6862,265.0,47.0,108.0,0.435,10.0,33.0,0.303,18.0,23.0,0.783,14.0,44.0,58.0,32.0,11.0,7.0,7.0,17.0,122.0,,,,19.0,35.0,1.0,4.0,9.0,0.444,6.0,7.0,1.0,4.0,8.0,10.0,10.0,5.0,2.0,2.0,3.0,46.0,40.2,21.0,DEN,122,0,265.0,41.0,104.0,0.394,13.0,48.0,0.271,16.0,18.0,0.889,13.0,45.0,58.0,28.0,3.0,7.0,14.0,20.0,111.0,,,,8.0,20.0,0.667,4.0,12.0,0.667,4.0,5.0,1.0,4.0,23.0,23.0,8.0,1.0,4.0,4.0,4.0,22.0,16.9,3.0,SAS,111,1,2025,2025-01-04,True
6863,265.0,41.0,104.0,0.394,13.0,48.0,0.271,16.0,18.0,0.889,13.0,45.0,58.0,28.0,3.0,7.0,14.0,20.0,111.0,,,,8.0,20.0,0.667,4.0,12.0,0.667,4.0,5.0,1.0,4.0,23.0,23.0,8.0,1.0,4.0,4.0,4.0,22.0,16.9,3.0,SAS,111,1,265.0,47.0,108.0,0.435,10.0,33.0,0.303,18.0,23.0,0.783,14.0,44.0,58.0,32.0,11.0,7.0,7.0,17.0,122.0,,,,19.0,35.0,1.0,4.0,9.0,0.444,6.0,7.0,1.0,4.0,8.0,10.0,10.0,5.0,2.0,2.0,3.0,46.0,40.2,21.0,DEN,122,0,2025,2025-01-04,False
6864,240.0,38.0,82.0,0.463,11.0,29.0,0.379,13.0,18.0,0.722,7.0,36.0,43.0,24.0,6.0,5.0,11.0,16.0,100.0,,,,10.0,16.0,0.769,3.0,8.0,0.75,4.0,6.0,1.0,4.0,8.0,10.0,8.0,3.0,2.0,4.0,4.0,25.0,24.3,13.0,MIA,100,0,240.0,42.0,89.0,0.472,12.0,38.0,0.316,11.0,13.0,0.846,9.0,36.0,45.0,28.0,5.0,8.0,9.0,16.0,107.0,,,,13.0,25.0,0.667,2.0,7.0,1.0,9.0,11.0,1.0,2.0,8.0,9.0,6.0,1.0,2.0,3.0,4.0,37.0,30.2,19.0,OKC,107,1,2024,2024-03-08,False
6865,240.0,42.0,89.0,0.472,12.0,38.0,0.316,11.0,13.0,0.846,9.0,36.0,45.0,28.0,5.0,8.0,9.0,16.0,107.0,,,,13.0,25.0,0.667,2.0,7.0,1.0,9.0,11.0,1.0,2.0,8.0,9.0,6.0,1.0,2.0,3.0,4.0,37.0,30.2,19.0,OKC,107,1,240.0,38.0,82.0,0.463,11.0,29.0,0.379,13.0,18.0,0.722,7.0,36.0,43.0,24.0,6.0,5.0,11.0,16.0,100.0,,,,10.0,16.0,0.769,3.0,8.0,0.75,4.0,6.0,1.0,4.0,8.0,10.0,8.0,3.0,2.0,4.0,4.0,25.0,24.3,13.0,MIA,100,0,2024,2024-03-08,True
6866,240.0,38.0,87.0,0.437,11.0,34.0,0.324,10.0,13.0,0.769,13.0,31.0,44.0,24.0,6.0,3.0,18.0,18.0,97.0,,,,9.0,18.0,0.75,3.0,7.0,0.667,3.0,3.0,1.0,4.0,7.0,10.0,5.0,2.0,1.0,3.0,5.0,22.0,16.0,9.0,MIA,97,0,240.0,39.0,78.0,0.5,14.0,36.0,0.389,20.0,23.0,0.87,8.0,34.0,42.0,27.0,11.0,9.0,13.0,18.0,112.0,,,,8.0,19.0,0.778,3.0,7.0,1.0,5.0,5.0,1.0,2.0,9.0,10.0,11.0,2.0,3.0,3.0,4.0,24.0,19.8,29.0,BRK,112,1,2024,2023-11-25,False
6867,240.0,39.0,78.0,0.5,14.0,36.0,0.389,20.0,23.0,0.87,8.0,34.0,42.0,27.0,11.0,9.0,13.0,18.0,112.0,,,,8.0,19.0,0.778,3.0,7.0,1.0,5.0,5.0,1.0,2.0,9.0,10.0,11.0,2.0,3.0,3.0,4.0,24.0,19.8,29.0,BRK,112,1,240.0,38.0,87.0,0.437,11.0,34.0,0.324,10.0,13.0,0.769,13.0,31.0,44.0,24.0,6.0,3.0,18.0,18.0,97.0,,,,9.0,18.0,0.75,3.0,7.0,0.667,3.0,3.0,1.0,4.0,7.0,10.0,5.0,2.0,1.0,3.0,5.0,22.0,16.0,9.0,MIA,97,0,2024,2023-11-25,True
6868,240.0,46.0,93.0,0.495,10.0,27.0,0.37,10.0,19.0,0.526,7.0,30.0,37.0,25.0,12.0,2.0,10.0,19.0,112.0,,,,9.0,19.0,1.0,3.0,10.0,1.0,3.0,6.0,1.0,5.0,15.0,20.0,8.0,2.0,1.0,2.0,4.0,23.0,18.7,3.0,MIN,112,0,240.0,48.0,89.0,0.539,21.0,46.0,0.457,16.0,21.0,0.762,11.0,43.0,54.0,32.0,4.0,4.0,19.0,21.0,133.0,,,,13.0,21.0,1.0,11.0,17.0,1.0,7.0,9.0,1.0,2.0,14.0,16.0,10.0,1.0,2.0,4.0,4.0,38.0,26.8,24.0,POR,133,1,2023,2022-12-12,False
6869,240.0,48.0,89.0,0.539,21.0,46.0,0.457,16.0,21.0,0.762,11.0,43.0,54.0,32.0,4.0,4.0,19.0,21.0,133.0,,,,13.0,21.0,1.0,11.0,17.0,1.0,7.0,9.0,1.0,2.0,14.0,16.0,10.0,1.0,2.0,4.0,4.0,38.0,26.8,24.0,POR,133,1,240.0,46.0,93.0,0.495,10.0,27.0,0.37,10.0,19.0,0.526,7.0,30.0,37.0,25.0,12.0,2.0,10.0,19.0,112.0,,,,9.0,19.0,1.0,3.0,10.0,1.0,3.0,6.0,1.0,5.0,15.0,20.0,8.0,2.0,1.0,2.0,4.0,23.0,18.7,3.0,MIN,112,0,2023,2022-12-12,True
6870,240.0,36.0,82.0,0.439,13.0,34.0,0.382,18.0,26.0,0.692,13.0,22.0,35.0,20.0,6.0,5.0,9.0,15.0,103.0,,,,11.0,26.0,1.0,4.0,8.0,1.0,6.0,9.0,1.0,4.0,4.0,8.0,6.0,2.0,2.0,3.0,3.0,31.0,18.0,5.0,NYK,103,0,240.0,49.0,91.0,0.538,9.0,26.0,0.346,9.0,13.0,0.692,14.0,33.0,47.0,35.0,3.0,8.0,9.0,21.0,116.0,,,,11.0,21.0,1.0,3.0,8.0,0.75,4.0,5.0,1.0,3.0,6.0,8.0,9.0,2.0,3.0,1.0,4.0,25.0,21.3,20.0,IND,116,1,2024,2024-05-17,False
6871,240.0,49.0,91.0,0.538,9.0,26.0,0.346,9.0,13.0,0.692,14.0,33.0,47.0,35.0,3.0,8.0,9.0,21.0,116.0,,,,11.0,21.0,1.0,3.0,8.0,0.75,4.0,5.0,1.0,3.0,6.0,8.0,9.0,2.0,3.0,1.0,4.0,25.0,21.3,20.0,IND,116,1,240.0,36.0,82.0,0.439,13.0,34.0,0.382,18.0,26.0,0.692,13.0,22.0,35.0,20.0,6.0,5.0,9.0,15.0,103.0,,,,11.0,26.0,1.0,4.0,8.0,1.0,6.0,9.0,1.0,4.0,4.0,8.0,6.0,2.0,2.0,3.0,3.0,31.0,18.0,5.0,NYK,103,0,2024,2024-05-17,True
6872,240.0,41.0,78.0,0.526,16.0,36.0,0.444,21.0,24.0,0.875,10.0,37.0,47.0,36.0,6.0,7.0,24.0,22.0,119.0,,,,11.0,19.0,1.0,5.0,8.0,1.0,8.0,9.0,1.0,5.0,11.0,16.0,9.0,2.0,2.0,5.0,5.0,29.0,22.0,33.0,GSW,119,0,240.0,38.0,98.0,0.388,11.0,39.0,0.282,10.0,18.0,0.556,18.0,22.0,40.0,24.0,10.0,3.0,12.0,16.0,97.0,,,,6.0,16.0,0.667,3.0,10.0,1.0,5.0,9.0,0.667,5.0,8.0,9.0,5.0,3.0,1.0,4.0,3.0,15.0,12.8,10.0,SAC,97,1,2023,2023-04-07,True
6873,240.0,38.0,98.0,0.388,11.0,39.0,0.282,10.0,18.0,0.556,18.0,22.0,40.0,24.0,10.0,3.0,12.0,16.0,97.0,,,,6.0,16.0,0.667,3.0,10.0,1.0,5.0,9.0,0.667,5.0,8.0,9.0,5.0,3.0,1.0,4.0,3.0,15.0,12.8,10.0,SAC,97,1,240.0,41.0,78.0,0.526,16.0,36.0,0.444,21.0,24.0,0.875,10.0,37.0,47.0,36.0,6.0,7.0,24.0,22.0,119.0,,,,11.0,19.0,1.0,5.0,8.0,1.0,8.0,9.0,1.0,5.0,11.0,16.0,9.0,2.0,2.0,5.0,5.0,29.0,22.0,33.0,GSW,119,0,2023,2023-04-07,False
